"ID" "CONTEXT" "NKJP" "Pantera" "WMBT" "WCRFT" "Concraft"
90409 "by stawki 18,5 proc . i >>37<< proc . , w 2003 " "num:pl:nom:m3:congr" "ign" "ign" "num:pl:nom:m3:rec" "num:pl:nom:m3:rec"
90410 "stawki 18,5 proc . i 37 >>proc<< . , w 2003 - " "brev:pun" "subst:pl:gen:f" "subst:pl:gen:f" "subst:pl:gen:f" "subst:pl:gen:f"
90416 "proc . , w 2003 - >>18<< i 36 proc . , " "num:pl:nom:m3:congr" "ign" "ign" "num:pl:nom:m3:rec" "num:pl:acc:m3:rec"
90418 ", w 2003 - 18 i >>36<< proc . , w 2004 " "num:pl:nom:m3:congr" "ign" "ign" "num:pl:nom:m3:rec" "num:pl:acc:m3:rec"
90419 "w 2003 - 18 i 36 >>proc<< . , w 2004 - " "brev:pun" "subst:pl:gen:f" "subst:pl:gen:f" "subst:pl:gen:f" "subst:pl:gen:f"
90425 "proc . , w 2004 - >>17,5<< i 35 proc . , " "num:pl:nom:m3:congr" "ign" "ign" "num:pl:nom:m3:rec" "num:pl:nom:m3:rec"
90427 ", w 2004 - 17,5 i >>35<< proc . , a w " "num:pl:nom:m3:congr" "ign" "ign" "num:pl:nom:f:rec" "num:pl:nom:m3:rec"
90428 "w 2004 - 17,5 i 35 >>proc<< . , a w 2005 " "brev:pun" "subst:pl:gen:f" "subst:pl:gen:f" "subst:pl:gen:f" "subst:pl:gen:f"
90435 ". , a w 2005 - >>17<< i 34 proc . Wtem " "num:pl:nom:m3:congr" "ign" "ign" "num:pl:nom:f:rec" "num:pl:nom:m3:rec"
90437 "a w 2005 - 17 i >>34<< proc . Wtem na leśnej " "num:pl:nom:m3:congr" "ign" "ign" "num:pl:nom:f:congr" "num:pl:nom:m3:rec"
90438 "w 2005 - 17 i 34 >>proc<< . Wtem na leśnej drodze " "brev:pun" "subst:pl:gen:f" "subst:pl:gen:f" "subst:pl:gen:f" "subst:pl:gen:f"
90456 "wyglądają na prawdziwych twardzieli . I >>tak<< , przykładowo , 2 punkty " "qub:wok,qub:nwok" "adv:pos" "adv:pos" "adv:pos" "adv:pos"
90517 "optymalną , ułożona przez dr . >>Jana<< Kwaśniewskiego . Tacy obserwatorzy na " "subst:sg:acc:m1" "subst:sg:gen:m1" "subst:sg:gen:m1" "subst:sg:gen:m1" "subst:sg:gen:m1"
90518 ", ułożona przez dr . Jana >>Kwaśniewskiego<< . Tacy obserwatorzy na pewno " "subst:sg:acc:m1" "subst:sg:gen:m1" "subst:sg:gen:m1" "subst:sg:gen:m1" "subst:sg:gen:m1"
90563 "części dorzecza . 1 . Jeżeli >>objęte<< scaleniem lub wymianą grunty zmeliorowane " "ppas:pl:acc:m3:perf:aff" "ppas:sg:nom:n:perf:aff" "ppas:pl:nom:n:perf:aff" "ppas:sg:nom:n:perf:aff" "ppas:pl:nom:m3:perf:aff"
90578 "gleboznawczej przed dokonaniem szacunku i jeśli >>przypadły<< one w wyniku scalenia lub " "praet:pl:m3:perf:nagl,praet:pl:m3:perf:agl" "praet:pl:f:perf:agl,praet:pl:f:perf:nagl" "praet:pl:f:perf:agl,praet:pl:f:perf:nagl" "praet:pl:n:perf:agl,praet:pl:n:perf:nagl" "adj:sg:acc:m3:pos"
90579 "przed dokonaniem szacunku i jeśli przypadły >>one<< w wyniku scalenia lub wymiany " "ppron3:pl:nom:m3:ter:akc:npraep" "ppron3:pl:nom:f:ter:akc:npraep" "ppron3:pl:nom:f:ter:akc:npraep" "ppron3:pl:nom:n:ter:akc:npraep" "ppron3:pl:nom:f:ter:akc:npraep"
90597 "tych gruntów obciąża w całości dotychczas >>zobowiązanego<< . Niech ktoś mi powie " "ppas:sg:acc:m1:perf:aff" "subst:sg:gen:m1" "subst:sg:acc:m1" "ppas:sg:gen:m3:perf:aff" "ppas:sg:gen:n:perf:aff"
90627 "niedługo . ponawiam swoją prośbe : >>Piasek<< - Będziesz znów Queens - " "subst:sg:nom:m1" "subst:sg:nom:m3" "subst:sg:nom:m3" "subst:sg:nom:m3" "subst:sg:nom:m3"
90630 "swoją prośbe : Piasek - Będziesz >>znów<< Queens - Każdego dnia Wilki " "adv:pos,adv:com,adv:sup" "qub:wok,qub:nwok" "qub:wok,qub:nwok" "qub:wok,qub:nwok" "qub:wok,qub:nwok"
90632 ": Piasek - Będziesz znów Queens >>-<< Każdego dnia Wilki - Na " "interj" "interp" "interp" "interp" "interp"
90635 "Będziesz znów Queens - Każdego dnia >>Wilki<< - Na zawsze i na " "subst:pl:nom:m2" "subst:pl:nom:n" "subst:pl:acc:m2" "subst:pl:nom:n" "subst:pl:nom:n"
90642 "- Na zawsze i na wieczność >>łzy<< - Przepraszam Cię Łzy - " "subst:pl:nom:f" "subst:sg:gen:f" "subst:pl:acc:f" "subst:sg:gen:f" "subst:sg:gen:f"
90652 "Łzy - Julia , tak na >>imie<< mam Łzy - Anastazja jestem " "subst:sg:acc:n" "ign" "ign" "subst:sg:acc:f" "subst:sg:loc:m3"
90654 "Julia , tak na imie mam >>Łzy<< - Anastazja jestem Łzy - " "subst:pl:nom:f" "subst:pl:acc:f" "subst:pl:acc:f" "subst:sg:gen:f" "subst:pl:acc:f"
90665 "- Niebieska sukienka mój mail : >>Mozgolencia@interia.pl<< z góry thx Pamiętajmy jednak " "subst:sg:nom:m3" "ign" "ign" "subst:sg:nom:f" "subst:sg:nom:n"
90668 "mój mail : Mozgolencia@interia.pl z góry >>thx<< Pamiętajmy jednak , że nasza " "fin:sg:pri:imperf" "ign" "ign" "subst:sg:gen:f" "subst:sg:nom:n"
90670 ": Mozgolencia@interia.pl z góry thx Pamiętajmy >>jednak<< , że nasza złość i " "qub:wok,qub:nwok" "conj" "conj" "conj" "conj"
90679 "nasza złość i niecierpliwość tylko pogorszą >>i<< tak niełatwą sytuację . Łatwiej " "qub:wok,qub:nwok" "conj" "qub:wok,qub:nwok" "conj" "conj"
90680 "złość i niecierpliwość tylko pogorszą i >>tak<< niełatwą sytuację . Łatwiej może " "qub:wok,qub:nwok" "adv:pos" "adv:pos" "adv:pos" "adv:pos"
90691 "może wówczas w sercach , a >>szczególnie<< w sercach dzieci , pojawić " "qub:wok,qub:nwok" "adv:pos" "adv:pos" "adv:pos" "adv:pos"
90829 ". 42 przewiduje , że : >>˝1<< . Uprawniony z patentu lub " "adj:sg:nom:n:pos" "interp" "interp" "interp" "interp"
90949 "Janusza Szymańskiego , przeprowadził dyskusję oraz >>wysłuchał<< wyjaśnień przedstawionych przez podsekretarza stanu " "praet:sg:m3:perf:agl,praet:sg:m3:perf:nagl" "praet:sg:m1:perf:agl,praet:sg:m1:perf:nagl" "praet:sg:m1:perf:agl,praet:sg:m1:perf:nagl" "praet:sg:m1:perf:agl,praet:sg:m1:perf:nagl" "praet:sg:m1:perf:agl,praet:sg:m1:perf:nagl"
90959 "podsekretarza stanu w Ministerstwie Spraw Zagranicznych >>pana<< Roberta Mroziewicza . Wysoka Izbo " "subst:sg:acc:m1" "subst:sg:gen:m1" "subst:sg:gen:m1" "subst:sg:gen:m1" "subst:sg:gen:m1"
90960 "stanu w Ministerstwie Spraw Zagranicznych pana >>Roberta<< Mroziewicza . Wysoka Izbo ! " "subst:sg:acc:m1" "subst:sg:gen:m1" "subst:sg:gen:m1" "subst:sg:gen:m1" "subst:sg:gen:m1"
90961 "w Ministerstwie Spraw Zagranicznych pana Roberta >>Mroziewicza<< . Wysoka Izbo ! Rząd " "subst:sg:acc:m1" "ign" "ign" "subst:sg:gen:m1" "subst:sg:gen:m1"
90987 "i wilgoć zimnych szpilek , i >>przemarzniętą<< żywicę , i gorzką gniliznę " "adj:sg:acc:f:pos" "ppas:sg:acc:f:perf:aff" "ppas:sg:acc:f:perf:aff" "ppas:sg:acc:f:perf:aff" "ppas:sg:acc:f:perf:aff"
91037 "zakaźną , podlega karze grzywny . >>to<< jest dobra na te yyy " "subst:sg:nom:n" "pred" "pred" "pred" "pred"
91041 "grzywny . to jest dobra na >>te<< yyy na – gdzie jest " "adj:pl:acc:m2:pos" "adj:pl:acc:m3:pos" "adj:pl:acc:m3:pos" "adj:pl:acc:m3:pos" "adj:pl:acc:m3:pos"
91055 "– no pewnie takie głupka grać >>to<< – a kogo on tam " "subst:sg:nom:n" "subst:sg:acc:n" "conj" "subst:sg:acc:n" "subst:sg:acc:n"
91072 "ja jak jadę nawet na odcinek >>trzydzieści<< kilometrów tam i z powrotem " "num:pl:nom:m3:rec" "num:pl:acc:m3:rec" "num:pl:acc:m3:rec" "num:pl:acc:m3:rec" "num:pl:acc:m3:rec"
91097 "wróci a potem to już nawet >>z<< pięćdziesiąt to już wróci Seks " "qub:nwok" "prep:gen:nwok" "prep:inst:nwok" "prep:gen:nwok" "prep:acc:nwok"
91169 "musisz obawiać się o wyniki swego >>działania<< . Jest to dobry aspekt " "ger:sg:gen:n:imperf:aff" "subst:sg:gen:n" "subst:sg:gen:n" "subst:sg:gen:n" "subst:sg:gen:n"
91177 "Jest to dobry aspekt dla zawodów >>związanych<< z marynarką , ropą naftową " "adj:pl:gen:m3:pos" "ppas:pl:gen:n:perf:aff" "ppas:pl:gen:m3:perf:aff" "ppas:pl:gen:m3:perf:aff" "ppas:pl:gen:m3:perf:aff"
91221 ", negatywnych mistyków , bigotów , >>osoby<< &quot; nawiedzone &quot; . Powinno " "subst:pl:acc:f" "subst:pl:nom:f" "subst:pl:nom:f" "subst:pl:nom:f" "subst:pl:nom:f"
91223 "mistyków , bigotów , osoby &quot; >>nawiedzone<< &quot; . Powinno się stale " "ppas:pl:acc:f:perf:aff" "adj:pl:nom:f:pos" "ppas:pl:nom:f:perf:aff" "ppas:pl:nom:f:perf:aff" "ppas:pl:nom:f:perf:aff"
91261 "być podejrzliwy co do motywów działania >>innych<< . Niekorzystne aspekty ograniczają możność " "subst:pl:gen:m1" "adj:pl:gen:n:pos" "adj:pl:gen:m1:pos" "adj:pl:gen:m1:pos" "adj:pl:gen:m3:pos"
91277 "dziedzinach często z braku wykształcenia , >>zbyt<< zawężonych poglądów lub trudności w " "qub:wok,qub:nwok" "adv:pos,adv:com,adv:sup" "adv:pos,adv:com,adv:sup" "adv:pos,adv:com,adv:sup" "adv:pos,adv:com,adv:sup"
91352 "wśród wielu dziewczyn . Toteż usłuchawszy >>go<< , rzuciła studia , uciekła " "ppron3:sg:gen:m1:ter:nakc:npraep" "ppron3:sg:acc:m1:ter:nakc:npraep" "ppron3:sg:acc:m3:ter:nakc:npraep" "ppron3:sg:acc:m1:ter:nakc:npraep" "ppron3:sg:acc:m3:ter:nakc:npraep"
91383 "się w niebezpieczeństwie , gdyby motłoch >>je<< odkrył . Kilka lat temu " "ppron3:sg:acc:n:ter:akc:npraep" "ppron3:pl:acc:m3:ter:akc:npraep" "ppron3:pl:acc:f:ter:akc:npraep" "ppron3:pl:acc:m3:ter:akc:npraep" "ppron3:pl:acc:f:ter:akc:npraep"
91503 "mu się , że te oczy >>wszystko<< o nim wiedzą , że " "subst:sg:acc:n" "subst:sg:nom:n" "subst:sg:nom:n" "subst:sg:nom:n" "subst:sg:nom:n"
91628 ". Na północy pokrywa śnieżna sięga >>pół<< metra . - To dobrze " "subst:sg:gen:n" "num:pl:acc:m3:rec" "num:pl:acc:m3:rec" "num:pl:acc:m3:rec" "num:pl:acc:n:rec"
91731 ". Nr 256 , poz . >>2572<< , z późn . zm " "adj:sg:nom:f:pos" "ign" "ign" "num:pl:nom:f:rec" "num:pl:nom:m1:rec"
91748 "cały plac Wolności , ul . >>9<< . Maja , ul . " "adj:sg:gen:m3:pos" "ign" "ign" "adj:sg:gen:f:pos" "num:pl:nom:m3:rec"
91792 "miarę i koszt utrzymania go w >>40-tysięcznym<< mieście . W porównaniu z " "adj:sg:loc:n:pos" "ign" "ign" "num:pl:loc:m3:congr" "adj:sg:loc:m3:pos"
91800 ". W porównaniu z innymi miastami >>zachodniopomorskiego<< Szczecinek jest oazą porządku i " "subst:sg:gen:n" "ign" "ign" "adj:sg:gen:m3:pos" "adj:sg:gen:m3:pos"
91830 "ciągu dziewięciu miesięcy tego roku popełniono >>21<< procent mniej przestępstw niż w " "num:pl:acc:m3:congr" "ign" "ign" "num:pl:acc:m3:rec" "num:pl:acc:m3:rec"
91842 "tym samym okresie ubiegłego roku . >>Takie<< ma wąsy i brodę jak " "adj:pl:acc:m3:pos" "adj:sg:nom:n:pos" "adj:sg:nom:n:pos" "adj:pl:nom:m3:pos" "adj:pl:nom:m3:pos"
91863 "– Wiesz , studia . – >>To<< , jeśli oczywiście może mi " "conj" "subst:sg:nom:n" "subst:sg:nom:n" "subst:sg:nom:n" "subst:sg:nom:n"
91883 ", że jest pan człowiekiem bardzo >>zajętym<< . . . – Tak " "ppas:sg:inst:m1:perf:aff" "adj:sg:inst:m1:pos" "adj:sg:inst:m1:pos" "adj:sg:inst:m1:pos" "adj:sg:inst:m1:pos"
91901 "zrobił em zrobił em zdjęcie na >>tym<< o ten Litwin Dwaj wędkarze " "adj:sg:loc:n:pos" "subst:sg:loc:n" "subst:sg:loc:n" "subst:sg:loc:n" "subst:sg:loc:n"
91917 "gdy wieloryb zaatakował ich łódź u >>południowo<< - wschodnich wybrzeży Australii . " "adja" "adv:pos" "adv:pos" "adv:pos" "adv:pos"
91923 "południowo - wschodnich wybrzeży Australii . >>Znowu<< wyglądał inaczej - jakby dopiero " "adv:pos,adv:com,adv:sup" "qub:wok,qub:nwok" "qub:wok,qub:nwok" "qub:wok,qub:nwok" "qub:wok,qub:nwok"
91934 "dopiero wrócił z kortu tenisowego . >>Uszkodzonych<< zostało ok . 200 aparatów " "ppas:pl:gen:m3:perf:aff" "adj:pl:gen:n:pos" "ppas:pl:gen:n:perf:aff" "adj:pl:gen:n:pos" "ppas:pl:gen:n:perf:aff"
91980 ". Wszyscy ukończyli śmy wydział rolny >>WSR<< w Olsztynie i stanęli śmy " "subst:sg:gen:f" "ign" "ign" "subst:sg:gen:m3" "subst:sg:acc:m3"
91986 "WSR w Olsztynie i stanęli śmy >>oko<< w oko przed najpoważniejszym w " "subst:sg:nom:n" "subst:sg:acc:n" "subst:sg:acc:n" "subst:sg:acc:n" "subst:sg:acc:n"
92010 ". Myślę tak sobie i obmyślam >>tą<< niedzielę , a tu patrzę " "adj:sg:acc:f:pos" "adj:sg:inst:f:pos" "adj:sg:inst:f:pos" "adj:sg:inst:f:pos" "adj:sg:inst:f:pos"
92063 "reproduktora w punkcie kopulacyjnym . We >>wchodzącym<< dzisiaj w życie roporządzeniu ministra " "pact:sg:loc:n:imperf:aff" "pact:sg:loc:m3:imperf:aff" "pact:sg:loc:m3:imperf:aff" "pact:sg:loc:m3:imperf:aff" "subst:sg:loc:m1"
92067 ". We wchodzącym dzisiaj w życie >>roporządzeniu<< ministra spraw wewnętrznych i administracji " "subst:sg:loc:n" "ign" "ign" "adj:sg:gen:m1:pos" "subst:sg:inst:n"
92085 "amerykański , dog argentyński , amerykański >>pit<< bulterier , perro de Presa " "subst:sg:nom:m2" "subst:sg:nom:f" "subst:sg:nom:m3" "subst:sg:nom:m3" "subst:sg:nom:m3"
92088 "argentyński , amerykański pit bulterier , >>perro<< de Presa Mallorquin , perro " "subst:sg:nom:m2" "ign" "ign" "subst:sg:nom:n" "subst:sg:nom:n"
92089 ", amerykański pit bulterier , perro >>de<< Presa Mallorquin , perro de " "subst:sg:nom:m2" "subst:sg:nom:n" "subst:sg:nom:n" "subst:sg:nom:n" "subst:sg:nom:n"
92090 "amerykański pit bulterier , perro de >>Presa<< Mallorquin , perro de Presa " "subst:sg:nom:m2" "ign" "ign" "subst:sg:nom:n" "subst:sg:acc:m1"
92091 "pit bulterier , perro de Presa >>Mallorquin<< , perro de Presa Canario " "subst:sg:nom:m2" "ign" "ign" "subst:sg:nom:n" "subst:sg:nom:m1"
92093 ", perro de Presa Mallorquin , >>perro<< de Presa Canario , tosa " "subst:sg:nom:m2" "ign" "ign" "subst:sg:nom:n" "subst:sg:nom:n"
92094 "perro de Presa Mallorquin , perro >>de<< Presa Canario , tosa inu " "subst:sg:nom:m2" "subst:sg:nom:n" "subst:sg:nom:n" "subst:sg:nom:n" "subst:sg:nom:n"
92095 "de Presa Mallorquin , perro de >>Presa<< Canario , tosa inu , " "subst:sg:nom:m2" "ign" "ign" "subst:sg:nom:n" "subst:sg:acc:m1"
92096 "Presa Mallorquin , perro de Presa >>Canario<< , tosa inu , rottweiler " "subst:sg:nom:m2" "ign" "ign" "subst:sg:nom:n" "subst:sg:nom:m1"
92098 ", perro de Presa Canario , >>tosa<< inu , rottweiler , akbash " "subst:sg:nom:m2" "ign" "ign" "xxx" "subst:sg:nom:m1"
92099 "perro de Presa Canario , tosa >>inu<< , rottweiler , akbash dog " "subst:sg:nom:m2" "ign" "ign" "xxx" "subst:sg:gen:m3"
92106 ", rottweiler , akbash dog , >>anatolian<< karabasha , moskiewski stróżujący i " "subst:sg:nom:m2" "ign" "ign" "xxx" "subst:sg:nom:m3"
92107 "rottweiler , akbash dog , anatolian >>karabasha<< , moskiewski stróżujący i owczarek " "subst:sg:nom:m2" "ign" "ign" "xxx" "subst:sg:gen:m1"
92109 "akbash dog , anatolian karabasha , >>moskiewski<< stróżujący i owczarek kaukaski . " "adj:sg:nom:m2:pos" "adj:sg:nom:m3:pos" "adj:sg:nom:m3:pos" "adj:sg:nom:m1:pos" "adj:sg:nom:m1:pos"
92110 "dog , anatolian karabasha , moskiewski >>stróżujący<< i owczarek kaukaski . Karolcia " "pact:sg:nom:m2:imperf:aff" "pact:sg:nom:m3:imperf:aff" "pact:sg:nom:m3:imperf:aff" "pact:sg:nom:m1:imperf:aff" "pact:sg:nom:m1:imperf:aff"
92244 "złożyli wizytę gubernatorowi . Tłumacząc cokolwiek >>musiał<< odpowiadać : &quot; Masz rację " "praet:sg:m1:imperf:nagl,praet:sg:m1:imperf:agl" "subst:sg:inst:m1" "subst:sg:inst:m1" "subst:sg:inst:m1" "subst:sg:inst:m1"
92274 "zobaczyła m torebkę z napisem &quot; >>Wiórka<< kokosowe &quot; . W tym " "subst:pl:nom:n" "subst:sg:gen:m3" "subst:sg:gen:m3" "subst:sg:gen:m3" "subst:sg:gen:m3"
92275 "m torebkę z napisem &quot; Wiórka >>kokosowe<< &quot; . W tym wypadku " "adj:pl:nom:n:pos" "adj:pl:nom:m3:pos" "adj:sg:nom:n:pos" "adj:sg:nom:n:pos" "adj:sg:nom:n:pos"
92300 "w odpowiednim momencie , w okresie >>dyskusji<< nad nowymi programami . Jak " "subst:pl:gen:f" "subst:sg:gen:f" "subst:sg:gen:f" "subst:sg:gen:f" "subst:sg:gen:f"
92313 "z niedawnego sondażu opinii społecznej , >>66<< proc . Polaków zamierza wziąć " "num:pl:nom:m3:congr" "ign" "ign" "num:pl:nom:f:rec" "num:pl:nom:f:rec"
92314 "niedawnego sondażu opinii społecznej , 66 >>proc<< . Polaków zamierza wziąć udział " "brev:pun" "subst:pl:gen:f" "subst:pl:gen:f" "subst:pl:gen:f" "subst:pl:gen:f"
92332 "a za jej przyjęciem opowiada się >>64<< proc . Można w ogóle " "num:pl:nom:m3:congr" "ign" "ign" "num:pl:nom:f:congr" "num:pl:nom:f:congr"
92333 "za jej przyjęciem opowiada się 64 >>proc<< . Można w ogóle rozwinąć " "brev:pun" "subst:pl:gen:f" "subst:pl:gen:f" "subst:pl:gen:f" "subst:pl:gen:f"
92343 "ogóle rozwinąć temat róznych pozycji ciała >>:-)<< Gorącej odwagi Zaparzę ci , " "subst:sg:nom:n" "interp" "interp" "interp" "interp"
92358 "nr 2 eliminuje z ustawy niewłaściwe >>odesłanie<< . Zamiast deklarowanych czekolad gdyńscy " "subst:sg:acc:n" "ger:sg:acc:n:perf:aff" "ger:sg:acc:n:perf:aff" "ger:sg:nom:n:perf:aff" "ger:sg:acc:n:perf:aff"
92374 "statku &quot; Westwind &quot; bandery Antigua >>6,5<< mln papierosów o wartości ok " "num:pl:acc:m3:rec" "ign" "ign" "num:pl:nom:n:rec" "num:pl:nom:m3:rec"
92381 "mln papierosów o wartości ok . >>1,5<< mln zł . Bez głębokiego " "num:pl:gen:m3:congr" "ign" "ign" "adj:sg:nom:m3:pos" "adj:sg:gen:m3:pos"
92387 "1,5 mln zł . Bez głębokiego >>doświadczenia<< synostwa i ojcostwa życie mężczyzny " "ger:sg:gen:n:perf:aff" "subst:sg:gen:n" "subst:sg:gen:n" "subst:sg:gen:n" "subst:sg:gen:n"
92399 "jest jałowe , przetrącone . ja >>im<< tłumacze . ta mowa bezdźwięczna " "ppron3:pl:dat:n:ter:akc:npraep" "ppron3:pl:dat:m1:ter:akc:npraep" "ppron3:pl:dat:m1:ter:akc:npraep" "ppron3:pl:dat:m2:ter:akc:npraep" "ppron3:pl:dat:m1:ter:akc:npraep"
92400 "jałowe , przetrącone . ja im >>tłumacze<< . ta mowa bezdźwięczna jest " "fin:sg:pri:imperf" "subst:pl:nom:m1" "subst:pl:nom:m1" "subst:pl:acc:m2" "subst:pl:acc:m2"
92434 "bo tam były powiedziała by m >>typowe<< wady dla dzieci młodszoszkolnych ale " "adj:pl:nom:f:pos" "adj:pl:acc:f:pos" "adj:pl:acc:m3:pos" "adj:pl:acc:f:pos" "adj:pl:acc:f:pos"
92435 "tam były powiedziała by m typowe >>wady<< dla dzieci młodszoszkolnych ale no " "subst:pl:nom:f" "subst:pl:acc:f" "subst:pl:acc:m3" "subst:pl:acc:f" "subst:pl:acc:f"
92490 "właśnie o to mi chodziło Wracają >>stare<< , słowiańskie ( i nie " "adj:pl:nom:n:pos" "adj:pl:acc:m3:pos" "adj:pl:nom:m3:pos" "adj:pl:acc:f:pos" "adj:pl:acc:n:pos"
92492 "to mi chodziło Wracają stare , >>słowiańskie<< ( i nie tylko ) " "adj:pl:nom:n:pos" "adj:pl:nom:f:pos" "adj:pl:nom:m3:pos" "adj:pl:acc:m3:pos" "adj:pl:acc:n:pos"
92506 "coraz więcej rodziców decyduje się dać >>swoim<< pociechom te &quot; zapomniane &quot; " "adj:pl:dat:m2:pos" "adj:pl:dat:f:pos" "adj:pl:dat:f:pos" "adj:pl:dat:f:pos" "adj:pl:dat:f:pos"
92507 "więcej rodziców decyduje się dać swoim >>pociechom<< te &quot; zapomniane &quot; : " "subst:pl:dat:m2" "subst:pl:dat:f" "subst:pl:dat:f" "subst:pl:dat:f" "subst:pl:dat:f"
92508 "rodziców decyduje się dać swoim pociechom >>te<< &quot; zapomniane &quot; : Sławomir " "adj:pl:acc:n:pos" "adj:pl:acc:f:pos" "adj:pl:acc:f:pos" "adj:pl:acc:f:pos" "adj:pl:nom:f:pos"
92510 "się dać swoim pociechom te &quot; >>zapomniane<< &quot; : Sławomir , Stanisław " "ppas:pl:acc:n:perf:aff" "ppas:pl:nom:f:perf:aff" "ppas:pl:acc:f:perf:aff" "ppas:pl:nom:m3:perf:aff" "ppas:pl:nom:f:perf:aff"
92531 "Izabela , Ewa . Wtedy latem >>drogie<< były by owoce i warzywa " "adj:pl:nom:m3:pos" "adj:pl:nom:n:pos" "adj:pl:nom:n:pos" "adj:pl:nom:n:pos" "adj:pl:nom:f:pos"
92559 "też zasiłki celowe na opał , >>głównie<< węgiel . Boyowi pozostali nadal " "qub:wok,qub:nwok" "adv:pos" "adv:pos" "adv:pos" "adv:pos"
92570 "nadal wierni czytelnicy , w mig >>rozchwytujący<< każde kolejne wydanie nie tylko " "pact:pl:nom:m1:imperf:aff" "pact:sg:acc:m3:imperf:aff" "pact:sg:acc:m3:imperf:aff" "pact:sg:acc:m3:imperf:aff" "pact:sg:acc:m3:imperf:aff"
92574 "w mig rozchwytujący każde kolejne wydanie >>nie<< tylko Słówek czy Marysieńki Sobieskiej " "qub:wok,qub:nwok" "conj" "conj" "conj" "conj"
92575 "mig rozchwytujący każde kolejne wydanie nie >>tylko<< Słówek czy Marysieńki Sobieskiej . " "qub:wok,qub:nwok" "conj" "conj" "conj" "conj"
92605 "4 . Rozpoznawanie analogii w ciągach >>operacji<< i procesów technologicznych i w " "subst:pl:gen:f" "subst:sg:gen:f" "subst:sg:gen:f" "subst:sg:gen:f" "subst:sg:gen:f"
92614 "technologicznych i w oparciu o analogie >>planowanie<< własnych rozwiązań . – A " "ger:sg:nom:n:imperf:aff" "ger:sg:acc:n:imperf:aff" "subst:sg:acc:n" "ger:sg:acc:n:imperf:aff" "ger:sg:acc:n:imperf:aff"
92626 "co myślisz ? ! – fuknął >>Monte<< Cassino . Nowy . – " "subst:sg:nom:m1" "burk" "burk" "burk" "burk"
92627 "myślisz ? ! – fuknął Monte >>Cassino<< . Nowy . – Ledwo " "subst:sg:nom:m1" "burk" "burk" "burk" "burk"
92638 "Ledwo , ledwo – oznajmił Rambo >>Złoty<< Ząb . Sam Pan pisze " "subst:sg:nom:m1" "adj:sg:nom:m3:pos" "adj:sg:nom:m3:pos" "adj:sg:nom:m3:pos" "adj:sg:acc:m3:pos"
92639 ", ledwo – oznajmił Rambo Złoty >>Ząb<< . Sam Pan pisze że " "subst:sg:nom:m1" "subst:sg:nom:m3" "subst:sg:nom:m3" "subst:sg:nom:m3" "subst:sg:acc:m3"
92700 ". I w samej rzeczy nie >>dosyć<< tego wydziwiania , kiwania głowami " "pred" "qub:wok,qub:nwok" "qub:wok,qub:nwok" "qub:wok,qub:nwok" "qub:wok,qub:nwok"
92717 "towarzyszu , możecie zrobić tę ulicę >>przejezdną<< ? Szef aż podskoczył ! " "adj:sg:inst:f:pos" "subst:sg:acc:f" "adj:sg:acc:f:pos" "adj:sg:acc:f:pos" "adj:sg:acc:f:pos"
92765 "gdyż przy ćwiczeniu bicepsu zaniedbuje się >>triceps<< i triceps traci dużo siły " "subst:sg:acc:m3" "subst:sg:nom:m3" "subst:sg:nom:m3" "subst:sg:nom:m3" "subst:sg:nom:m3"
92776 "siły i nie ma jej tak >>dużo<< jak by śmy ćwiczyli sam " "num:pl:gen:f:congr" "num:pl:acc:m3:rec" "num:pl:nom:m3:rec" "adv:pos" "num:pl:acc:m3:rec"
92790 "11 grudnia . 1985 Uroczyste obchody >>100-lecia<< urodzin Witkacego . Prowadzi je " "subst:sg:gen:n" "ign" "ign" "num:pl:nom:m3:rec" "adj:pl:nom:m3:pos"
92798 "Witkacego . Prowadzi je firma „ >>Cassino-Orbis<< ’ ’ . Ostatnia sesja " "subst:sg:nom:m3" "burk" "burk" "burk" "burk"
92831 "Z lewej strony w dalszej perspektywie >>ruiny<< zamku czorsztyńskiego . Po ukończeniu " "subst:pl:nom:f" "subst:sg:gen:f" "subst:sg:gen:f" "subst:sg:gen:f" "subst:pl:acc:f"
92866 "Peltz , zięć Ludwiga Eichborna . >>Pierwszy<< zalążek muzeum przyrody tatrzańskiej utworzyli " "adj:sg:acc:m3:pos" "adj:sg:nom:m3:pos" "adj:sg:nom:m3:pos" "adj:sg:nom:m3:pos" "adj:sg:nom:m3:pos"
92867 ", zięć Ludwiga Eichborna . Pierwszy >>zalążek<< muzeum przyrody tatrzańskiej utworzyli w " "subst:sg:acc:m3" "subst:sg:nom:m3" "subst:sg:nom:m3" "subst:sg:nom:m3" "subst:sg:nom:m3"
92882 "właściciele huty i dóbr zakopiańskich . >>Lipki<< , wzgórze w centralnej części " "subst:pl:nom:n" "subst:pl:nom:f" "subst:pl:nom:f" "subst:sg:gen:f" "subst:pl:nom:f"
92893 "części Zakopanego , między ul . >>Kasprusie<< , ks . Stolarczyka i " "subst:pl:nom:n" "subst:pl:nom:m1" "subst:pl:nom:m1" "subst:pl:nom:m1" "subst:pl:nom:m1"
92935 ". to nie była . operacja >>samego<< WSW natomiast jest problem tego " "adj:sg:gen:n:pos" "adj:sg:gen:m3:pos" "adj:sg:gen:m3:pos" "adj:sg:gen:m3:pos" "adj:sg:gen:m3:pos"
